,threshold,N,n,errors,p,k,type,g
703,-0.095,100,100,53,0.1,1417,test,1
704,-0.095,100,100,53,0.1,597,test,1
705,-0.095,100,100,61,0.1,1220,test,1
706,-0.095,100,100,62,0.1,2652,test,1
707,-0.095,100,100,56,0.1,982,test,1
708,-0.095,100,100,53,0.1,1417,test,1
709,-0.095,100,100,55,0.1,1801,test,1
710,-0.095,100,100,59,0.1,730,test,1
711,-0.095,100,100,57,0.1,1144,test,1
712,-0.095,100,100,54,0.1,1220,test,1
713,-0.095,100,100,49,0.1,652,test,1
714,-0.095,100,100,58,0.1,1726,test,1
715,-0.095,100,100,54,0.1,730,test,1
716,-0.095,100,100,58,0.1,1707,test,1
717,-0.095,100,100,52,0.1,1220,test,1
718,-0.095,100,100,55,0.1,1707,test,1
719,-0.095,100,100,52,0.1,1220,test,1
720,-0.095,100,100,52,0.1,929,test,1
721,-0.095,100,100,51,0.1,1135,test,1
722,-0.095,100,100,50,0.1,1220,test,1
723,-0.095,100,100,57,0.1,813,test,1
724,-0.095,100,100,56,0.1,1144,test,1
725,-0.095,100,100,52,0.1,1220,test,1
726,-0.095,100,100,52,0.1,1220,test,1
727,-0.095,100,100,57,0.1,848,test,1
728,-0.095,100,100,57,0.1,1382,test,1
729,-0.095,100,100,52,0.1,568,test,1
730,-0.095,100,100,57,0.1,672,test,1
731,-0.095,100,100,55,0.1,1707,test,1
732,-0.095,100,100,55,0.1,1220,test,1
733,-0.095,100,100,53,0.1,1220,test,1
734,-0.495,100,20,43,0.5,747,train,1
735,-0.495,100,20,30,0.5,1115,train,1
736,-0.495,100,20,60,0.5,1724,train,1
737,-0.495,100,20,49,0.5,1724,train,1
738,-0.495,100,20,31,0.5,597,train,1
739,-0.495,100,20,50,0.5,1115,train,1
740,-0.495,100,20,56,0.5,1724,train,1
741,-0.495,100,20,31,0.5,1518,train,1
742,-0.495,100,20,51,0.5,1057,train,1
743,-0.495,100,20,51,0.5,1115,train,1
744,-0.495,100,20,54,0.5,817,train,1
745,-0.495,100,20,23,0.5,372,train,1
746,-0.495,100,20,77,0.5,1724,train,1
747,-0.495,100,20,44,0.5,1309,train,1
748,-0.495,100,20,49,0.5,1724,train,1
749,-0.495,100,20,56,0.5,1724,train,1
750,-0.495,100,20,46,0.5,710,train,1
751,-0.495,100,20,39,0.5,1348,train,1
752,-0.495,100,20,35,0.5,1115,train,1
753,-0.495,100,20,46,0.5,747,train,1
754,-0.495,100,20,46,0.5,777,test,1
755,-0.495,100,20,52,0.5,372,test,1
756,-0.495,100,20,49,0.5,372,test,1
757,-0.495,100,20,54,0.5,597,test,1
758,-0.495,100,20,41,0.5,543,test,1
759,-0.495,100,20,41,0.5,597,test,1
760,-0.495,100,20,47,0.5,518,test,1
761,-0.495,100,20,51,0.5,597,test,1
762,-0.495,100,20,46,0.5,518,test,1
763,-0.495,100,20,43,0.5,283,test,1
764,-0.495,100,20,50,0.5,518,test,1
765,-0.495,100,20,54,0.5,1724,test,1
766,-0.495,100,20,54,0.5,1309,test,1
767,-0.495,100,20,50,0.5,597,test,1
768,-0.495,100,20,51,0.5,926,test,1
769,-0.495,100,20,50,0.5,518,test,1
770,-0.495,100,20,44,0.5,597,test,1
771,-0.495,100,20,47,0.5,1518,test,1
772,-0.495,100,20,55,0.5,597,test,1
773,-0.495,100,10,0,0.5,0,train,1
774,-0.495,100,10,0,0.5,0,train,1
775,-0.495,100,10,49,0.5,1406,train,1
776,-0.495,100,10,0,0.5,0,train,1
777,-0.495,100,10,31,0.5,1406,train,1
778,-0.495,100,10,0,0.5,0,train,1
779,-0.495,100,10,0,0.5,0,train,1
780,-0.495,100,10,20,0.5,597,train,1
781,-0.495,100,10,59,0.5,2193,train,1
782,-0.495,100,10,0,0.5,0,train,1
783,-0.495,100,10,42,0.5,597,test,1
784,-0.495,100,10,62,0.5,926,test,1
785,-0.495,100,10,46,0.5,926,test,1
786,-0.495,100,10,40,0.5,550,test,1
787,-0.495,100,10,47,0.5,484,test,1
788,-0.495,100,10,55,0.5,421,test,1
789,-0.495,100,10,42,0.5,484,test,1
790,-0.495,100,10,51,0.5,597,test,1
791,-0.495,100,10,48,0.5,926,test,1
792,-0.495,100,6,0,0.5,0,train,1
793,-0.495,100,6,0,0.5,0,train,1
794,-0.495,100,6,0,0.5,0,train,1
795,-0.495,100,6,0,0.5,0,train,1
796,-0.495,100,6,0,0.5,0,train,1
797,-0.495,100,6,0,0.5,0,train,1
798,-0.495,100,6,40,0.5,597,test,1
799,-0.495,100,6,54,0.5,1130,test,1
800,-0.495,100,6,48,0.5,366,test,1
801,-0.495,100,6,45,0.5,597,test,1
802,-0.495,100,6,42,0.5,625,test,1
803,-0.495,100,50,50,0.5,2291,train,1
804,-0.495,100,50,32,0.5,1334,train,1
805,-0.495,100,50,45,0.5,790,train,1
806,-0.495,100,50,50,0.5,682,train,1
807,-0.495,100,50,33,0.5,715,train,1
808,-0.495,100,50,58,0.5,1549,train,1
809,-0.495,100,50,45,0.5,1332,train,1
810,-0.495,100,50,36,0.5,1865,train,1
811,-0.495,100,50,60,0.5,2291,train,1
812,-0.495,100,50,55,0.5,1228,train,1
813,-0.495,100,50,44,0.5,818,train,1
814,-0.495,100,50,40,0.5,2291,train,1
815,-0.495,100,50,59,0.5,1387,train,1
816,-0.495,100,50,53,0.5,1906,train,1
817,-0.495,100,50,40,0.5,1865,train,1
818,-0.495,100,50,53,0.5,1707,train,1
819,-0.495,100,50,55,0.5,1181,train,1
820,-0.495,100,50,22,0.5,374,train,1
821,-0.495,100,50,49,0.5,2291,train,1
822,-0.495,100,50,47,0.5,1348,train,1
823,-0.495,100,50,58,0.5,1181,train,1
824,-0.495,100,50,49,0.5,1248,train,1
825,-0.495,100,50,51,0.5,685,train,1
826,-0.495,100,50,52,0.5,1581,train,1
827,-0.495,100,50,50,0.5,3660,train,1
828,-0.495,100,50,46,0.5,803,train,1
829,-0.495,100,50,36,0.5,1041,train,1
830,-0.495,100,50,42,0.5,366,train,1
831,-0.495,100,50,39,0.5,1865,train,1
832,-0.495,100,50,45,0.5,1332,train,1
833,-0.495,100,50,42,0.5,2291,train,1
834,-0.495,100,50,47,0.5,1348,train,1
835,-0.495,100,50,47,0.5,1181,train,1
836,-0.495,100,50,56,0.5,1181,train,1
837,-0.495,100,50,48,0.5,1144,train,1
838,-0.495,100,50,49,0.5,1865,train,1
839,-0.495,100,50,61,0.5,2291,train,1
840,-0.495,100,50,34,0.5,446,train,1
841,-0.495,100,50,25,0.5,565,train,1
842,-0.495,100,50,55,0.5,1041,train,1
843,-0.495,100,50,65,0.5,2291,train,1
844,-0.495,100,50,43,0.5,1865,train,1
845,-0.495,100,50,50,0.5,647,train,1
846,-0.495,100,50,43,0.5,2291,train,1
847,-0.495,100,50,32,0.5,562,train,1
848,-0.495,100,50,51,0.5,1057,train,1
849,-0.495,100,50,66,0.5,1549,train,1
850,-0.495,100,50,49,0.5,1181,train,1
851,-0.495,100,50,42,0.5,790,train,1
852,-0.495,100,50,34,0.5,946,train,1
853,-0.495,100,50,45,0.5,2291,test,1
854,-0.495,100,50,45,0.5,1206,test,1
855,-0.495,100,50,47,0.5,604,test,1
856,-0.495,100,50,59,0.5,1906,test,1
857,-0.495,100,50,44,0.5,464,test,1
858,-0.495,100,50,56,0.5,1581,test,1
859,-0.495,100,50,46,0.5,1181,test,1
860,-0.495,100,50,43,0.5,946,test,1
861,-0.495,100,50,45,0.5,781,test,1
862,-0.495,100,50,57,0.5,1206,test,1
863,-0.495,100,50,42,0.5,1181,test,1
864,-0.495,100,50,49,0.5,1387,test,1
865,-0.495,100,50,49,0.5,1581,test,1
866,-0.495,100,50,49,0.5,834,test,1
867,-0.495,100,50,43,0.5,685,test,1
868,-0.495,100,50,53,0.5,1092,test,1
869,-0.495,100,50,54,0.5,597,test,1
870,-0.495,100,50,52,0.5,1206,test,1
871,-0.495,100,50,53,0.5,1865,test,1
872,-0.495,100,50,41,0.5,1334,test,1
873,-0.495,100,50,56,0.5,1206,test,1
874,-0.495,100,50,53,0.5,1906,test,1
875,-0.495,100,50,54,0.5,1181,test,1
876,-0.495,100,50,47,0.5,1041,test,1
877,-0.495,100,50,48,0.5,1865,test,1
878,-0.495,100,50,58,0.5,1865,test,1
879,-0.495,100,50,59,0.5,1332,test,1
880,-0.495,100,50,48,0.5,1865,test,1
881,-0.495,100,50,48,0.5,1865,test,1
882,-0.495,100,50,52,0.5,1181,test,1
883,-0.495,100,50,50,0.5,803,test,1
884,-0.495,100,50,46,0.5,685,test,1
885,-0.495,100,50,47,0.5,1057,test,1
886,-0.495,100,50,55,0.5,1906,test,1
887,-0.495,100,50,48,0.5,1181,test,1
888,-0.495,100,50,55,0.5,1549,test,1
889,-0.495,100,50,50,0.5,1181,test,1
890,-0.495,100,50,40,0.5,1581,test,1
891,-0.495,100,50,56,0.5,1181,test,1
892,-0.495,100,50,60,0.5,1865,test,1
893,-0.495,100,50,43,0.5,597,test,1
894,-0.495,100,50,47,0.5,1041,test,1
895,-0.495,100,50,51,0.5,1334,test,1
896,-0.495,100,50,55,0.5,1072,test,1
897,-0.495,100,50,53,0.5,2881,test,1
898,-0.495,100,50,42,0.5,2291,test,1
899,-0.495,100,50,58,0.5,1387,test,1
900,-0.495,100,50,49,0.5,1581,test,1
901,-0.495,100,50,49,0.5,619,test,1
902,-0.495,100,100,39,0.5,1291,train,1
903,-0.495,100,100,32,0.5,615,train,1
904,-0.495,100,100,57,0.5,1456,train,1
905,-0.495,100,100,42,0.5,743,train,1
906,-0.495,100,100,39,0.5,1787,train,1
907,-0.495,100,100,44,0.5,1090,train,1
908,-0.495,100,100,35,0.5,708,train,1
909,-0.495,100,100,37,0.5,1291,train,1
910,-0.495,100,100,48,0.5,730,train,1
911,-0.495,100,100,49,0.5,747,train,1
912,-0.495,100,100,44,0.5,960,train,1
913,-0.495,100,100,29,0.5,394,train,1
914,-0.495,100,100,44,0.5,464,train,1
915,-0.495,100,100,37,0.5,607,train,1
916,-0.495,100,100,52,0.5,615,train,1
917,-0.495,100,100,35,0.5,784,train,1
918,-0.495,100,100,56,0.5,1073,train,1
919,-0.495,100,100,43,0.5,1327,train,1
920,-0.495,100,100,33,0.5,362,train,1
921,-0.495,100,100,52,0.5,1017,train,1
922,-0.495,100,100,46,0.5,521,train,1
923,-0.495,100,100,45,0.5,521,train,1
924,-0.495,100,100,51,0.5,494,train,1
925,-0.495,100,100,44,0.5,993,train,1
926,-0.495,100,100,36,0.5,913,train,1
927,-0.495,100,100,41,0.5,1291,train,1
928,-0.495,100,100,47,0.5,714,train,1
929,-0.495,100,100,42,0.5,473,train,1
930,-0.495,100,100,43,0.5,803,train,1
931,-0.495,100,100,51,0.5,1090,train,1
932,-0.495,100,100,43,0.5,657,train,1
933,-0.495,100,100,47,0.5,1343,train,1
934,-0.495,100,100,48,0.5,568,train,1
935,-0.495,100,100,45,0.5,856,train,1
936,-0.495,100,100,48,0.5,1199,train,1
937,-0.495,100,100,57,0.5,1462,train,1
938,-0.495,100,100,47,0.5,747,train,1
939,-0.495,100,100,43,0.5,756,train,1
940,-0.495,100,100,44,0.5,1631,train,1
941,-0.495,100,100,51,0.5,1090,train,1
942,-0.495,100,100,45,0.5,492,train,1
943,-0.495,100,100,31,0.5,747,train,1
944,-0.495,100,100,40,0.5,486,train,1
945,-0.495,100,100,43,0.5,1462,train,1
946,-0.495,100,100,41,0.5,597,train,1
947,-0.495,100,100,50,0.5,615,train,1
948,-0.495,100,100,48,0.5,609,train,1
949,-0.495,100,100,38,0.5,926,train,1
950,-0.495,100,100,46,0.5,1456,train,1
951,-0.495,100,100,41,0.5,1821,train,1
952,-0.495,100,100,49,0.5,1163,train,1
953,-0.495,100,100,46,0.5,1291,train,1
954,-0.495,100,100,54,0.5,1291,train,1
955,-0.495,100,100,43,0.5,1090,train,1
956,-0.495,100,100,47,0.5,896,train,1
957,-0.495,100,100,60,0.5,1456,train,1
958,-0.495,100,100,42,0.5,743,train,1
959,-0.495,100,100,51,0.5,1294,train,1
960,-0.495,100,100,39,0.5,390,train,1
961,-0.495,100,100,42,0.5,597,train,1
962,-0.495,100,100,47,0.5,913,train,1
963,-0.495,100,100,45,0.5,1255,train,1
964,-0.495,100,100,54,0.5,1536,train,1
965,-0.495,100,100,48,0.5,714,train,1
966,-0.495,100,100,51,0.5,1199,train,1
967,-0.495,100,100,40,0.5,1291,train,1
968,-0.495,100,100,39,0.5,747,train,1
969,-0.495,100,100,42,0.5,1090,train,1
970,-0.495,100,100,44,0.5,711,train,1
971,-0.495,100,100,43,0.5,711,train,1
972,-0.495,100,100,41,0.5,492,train,1
973,-0.495,100,100,46,0.5,989,train,1
974,-0.495,100,100,44,0.5,625,train,1
975,-0.495,100,100,62,0.5,1462,train,1
976,-0.495,100,100,58,0.5,581,train,1
977,-0.495,100,100,48,0.5,1090,train,1
978,-0.495,100,100,52,0.5,492,train,1
979,-0.495,100,100,49,0.5,2066,train,1
980,-0.495,100,100,35,0.5,562,train,1
981,-0.495,100,100,42,0.5,913,train,1
982,-0.495,100,100,38,0.5,1462,train,1
983,-0.495,100,100,57,0.5,1291,train,1
984,-0.495,100,100,42,0.5,640,train,1
985,-0.495,100,100,38,0.5,714,train,1
986,-0.495,100,100,61,0.5,1462,train,1
987,-0.495,100,100,50,0.5,1678,train,1
988,-0.495,100,100,37,0.5,1090,train,1
989,-0.495,100,100,54,0.5,1090,train,1
990,-0.495,100,100,48,0.5,1144,train,1
991,-0.495,100,100,50,0.5,743,train,1
992,-0.495,100,100,70,0.5,2001,train,1
993,-0.495,100,100,54,0.5,1017,train,1
994,-0.495,100,100,63,0.5,615,train,1
995,-0.495,100,100,53,0.5,1199,train,1
996,-0.495,100,100,56,0.5,1017,train,1
997,-0.495,100,100,54,0.5,1291,train,1
998,-0.495,100,100,33,0.5,389,train,1
999,-0.495,100,100,46,0.5,464,train,1
1000,-0.495,100,100,43,0.5,896,train,1
1001,-0.495,100,100,45,0.5,1090,train,1
1002,-0.495,100,100,45,0.5,404,test,1
1003,-0.495,100,100,50,0.5,597,test,1
1004,-0.495,100,100,50,0.5,647,test,1
1005,-0.495,100,100,47,0.5,362,test,1
1006,-0.495,100,100,48,0.5,1090,test,1
1007,-0.495,100,100,48,0.5,468,test,1
1008,-0.495,100,100,49,0.5,1462,test,1
1009,-0.495,100,100,53,0.5,640,test,1
1010,-0.495,100,100,60,0.5,1090,test,1
1011,-0.495,100,100,45,0.5,730,test,1
1012,-0.495,100,100,47,0.5,572,test,1
1013,-0.495,100,100,59,0.5,896,test,1
1014,-0.495,100,100,42,0.5,747,test,1
1015,-0.495,100,100,39,0.5,518,test,1
1016,-0.495,100,100,54,0.5,1090,test,1
1017,-0.495,100,100,50,0.5,1291,test,1
1018,-0.495,100,100,49,0.5,1017,test,1
1019,-0.495,100,100,49,0.5,1291,test,1
1020,-0.495,100,100,42,0.5,607,test,1
1021,-0.495,100,100,51,0.5,993,test,1
1022,-0.495,100,100,41,0.5,521,test,1
1023,-0.495,100,100,44,0.5,743,test,1
1024,-0.495,100,100,52,0.5,1318,test,1
1025,-0.495,100,100,47,0.5,640,test,1
1026,-0.495,100,100,47,0.5,1090,test,1
1027,-0.495,100,100,55,0.5,461,test,1
1028,-0.495,100,100,50,0.5,743,test,1
1029,-0.495,100,100,54,0.5,714,test,1
1030,-0.495,100,100,48,0.5,1199,test,1
1031,-0.495,100,100,50,0.5,516,test,1
1032,-0.495,100,100,53,0.5,1130,test,1
1033,-0.495,100,100,52,0.5,1462,test,1
1034,-0.495,100,100,52,0.5,1976,test,1
1035,-0.495,100,100,49,0.5,1090,test,1
1036,-0.495,100,100,51,0.5,1090,test,1
1037,-0.495,100,100,48,0.5,714,test,1
1038,-0.495,100,100,52,0.5,492,test,1
1039,-0.495,100,100,46,0.5,597,test,1
1040,-0.495,100,100,45,0.5,492,test,1
1041,-0.495,100,100,58,0.5,1462,test,1
1042,-0.495,100,100,46,0.5,1090,test,1
1043,-0.495,100,100,48,0.5,640,test,1
1044,-0.495,100,100,53,0.5,597,test,1
1045,-0.495,100,100,49,0.5,666,test,1
1046,-0.495,100,100,54,0.5,1100,test,1
1047,-0.495,100,100,50,0.5,896,test,1
1048,-0.495,100,100,46,0.5,993,test,1
1049,-0.495,100,100,49,0.5,457,test,1
1050,-0.495,100,100,57,0.5,1090,test,1
1051,-0.495,100,100,49,0.5,714,test,1
1052,-0.495,100,100,49,0.5,1456,test,1
1053,-0.495,100,100,53,0.5,484,test,1
1054,-0.495,100,100,55,0.5,579,test,1
1055,-0.495,100,100,49,0.5,743,test,1
1056,-0.495,100,100,46,0.5,597,test,1
1057,-0.495,100,100,52,0.5,521,test,1
1058,-0.495,100,100,54,0.5,1083,test,1
1059,-0.495,100,100,48,0.5,516,test,1
1060,-0.495,100,100,46,0.5,743,test,1
1061,-0.495,100,100,47,0.5,1090,test,1
1062,-0.495,100,100,52,0.5,743,test,1
1063,-0.495,100,100,50,0.5,1327,test,1
1064,-0.495,100,100,43,0.5,1456,test,1
1065,-0.495,100,100,49,0.5,2622,test,1
1066,-0.495,100,100,37,0.5,360,test,1
1067,-0.495,100,100,39,0.5,743,test,1
1068,-0.495,100,100,43,0.5,743,test,1
1069,-0.495,100,100,50,0.5,607,test,1
1070,-0.495,100,100,39,0.5,747,test,1
1071,-0.495,100,100,47,0.5,730,test,1
1072,-0.495,100,100,41,0.5,743,test,1
1073,-0.495,100,100,42,0.5,516,test,1
1074,-0.495,100,100,57,0.5,714,test,1
1075,-0.495,100,100,49,0.5,597,test,1
1076,-0.495,100,100,51,0.5,609,test,1
1077,-0.495,100,100,54,0.5,743,test,1
1078,-0.495,100,100,56,0.5,1318,test,1
1079,-0.495,100,100,44,0.5,607,test,1
1080,-0.495,100,100,45,0.5,743,test,1
1081,-0.495,100,100,52,0.5,1291,test,1
1082,-0.495,100,100,45,0.5,1462,test,1
1083,-0.495,100,100,45,0.5,521,test,1
1084,-0.495,100,100,58,0.5,1334,test,1
1085,-0.495,100,100,48,0.5,763,test,1
1086,-0.495,100,100,50,0.5,562,test,1
1087,-0.495,100,100,49,0.5,747,test,1
1088,-0.495,100,100,52,0.5,763,test,1
1089,-0.495,100,100,48,0.5,1090,test,1
1090,-0.495,100,100,45,0.5,464,test,1
1091,-0.495,100,100,45,0.5,1291,test,1
1092,-0.495,100,100,60,0.5,1334,test,1
1093,-0.495,100,100,49,0.5,743,test,1
1094,-0.495,100,100,45,0.5,1199,test,1
1095,-0.495,100,100,44,0.5,1291,test,1
1096,-0.495,100,100,41,0.5,1462,test,1
1097,-0.495,100,100,45,0.5,803,test,1
1098,-0.495,100,100,43,0.5,378,test,1
1099,-0.495,100,100,42,0.5,379,test,1
1100,-0.495,100,100,51,0.5,993,test,1
